Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Wetbulb Temperature [C](TimeStep),Environment:Site Outdoor Air Relative Humidity [%](TimeStep),Environment:Site Wind Speed [m/s](TimeStep),Environment:Site Wind Direction [deg](TimeStep),BASEMENT_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),CORE_BOTTOM_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),CORE_MID_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),CORE_TOP_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),PERIMETER_BOT_ZN_1_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),PERIMETER_BOT_ZN_2_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),PERIMETER_BOT_ZN_3_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),PERIMETER_BOT_ZN_4_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),PERIMETER_MID_ZN_1_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),PERIMETER_MID_ZN_2_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),PERIMETER_MID_ZN_3_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),PERIMETER_MID_ZN_4_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),PERIMETER_TOP_ZN_1_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),PERIMETER_TOP_ZN_2_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),PERIMETER_TOP_ZN_3_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),PERIMETER_TOP_ZN_4_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),EMS:currentDayOfMonth [](TimeStep),EMS:currentDayOfWeek [](TimeStep),EMS:currentTimeOfDay [](TimeStep),EMS:currentHoliday [](TimeStep),BASEMENT:Zone Air Temperature [C](TimeStep),CORE_BOTTOM:Zone Air Temperature [C](TimeStep),CORE_MID:Zone Air Temperature [C](TimeStep),CORE_TOP:Zone Air Temperature [C](TimeStep),GROUNDFLOOR_PLENUM:Zone Air Temperature [C](TimeStep),MIDFLOOR_PLENUM:Zone Air Temperature [C](TimeStep),PERIMETER_BOT_ZN_1:Zone Air Temperature [C](TimeStep),PERIMETER_BOT_ZN_2:Zone Air Temperature [C](TimeStep),PERIMETER_BOT_ZN_3:Zone Air Temperature [C](TimeStep),PERIMETER_BOT_ZN_4:Zone Air Temperature [C](TimeStep),PERIMETER_MID_ZN_1:Zone Air Temperature [C](TimeStep),PERIMETER_MID_ZN_2:Zone Air Temperature [C](TimeStep),PERIMETER_MID_ZN_3:Zone Air Temperature [C](TimeStep),PERIMETER_MID_ZN_4:Zone Air Temperature [C](TimeStep),PERIMETER_TOP_ZN_1:Zone Air Temperature [C](TimeStep),PERIMETER_TOP_ZN_2:Zone Air Temperature [C](TimeStep),PERIMETER_TOP_ZN_3:Zone Air Temperature [C](TimeStep),PERIMETER_TOP_ZN_4:Zone Air Temperature [C](TimeStep),TOPFLOOR_PLENUM:Zone Air Temperature [C](TimeStep),Whole Building:Facility Total Building Electric Demand Power [W](TimeStep),Whole Building:Facility Total HVAC Electric Demand Power [W](TimeStep),Whole Building:Facility Total Electric Demand Power [W](TimeStep),HTGSETP_SCH:Schedule Value [](TimeStep),HW-LOOP-TEMP-SCHEDULE:Schedule Value [](TimeStep),CW-LOOP-TEMP-SCHEDULE:Schedule Value [](TimeStep),CLGSETP_SCH:Schedule Value [](TimeStep),BLDG_LIGHT_SCH:Schedule Value [](TimeStep),COOLSYS1 CHILLER 1:Chiller Evaporator Outlet Temperature [C](TimeStep),COOLSYS1 CHILLER 2:Chiller Evaporator Outlet Temperature [C](TimeStep),HEATSYS1 BOILER:Boiler Outlet Temperature [C](TimeStep) 
 07/01  00:55:00,23.0666666666667,19.4339615202803,71.8333333333333,4.39166666666667,261.666666666667,11501.706246505,8174.33929424832,8174.33929424832,8174.33929424832,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1.,7.,0.916666666666667,0.0,24.8946323506755,25.872972856654,25.9632278006949,26.1592711321752,25.3184028429259,25.2926218678473,25.4696529997657,25.1246944901989,25.3854967901823,25.3300645908689,25.4438696218599,24.9355495823429,25.3911597830786,25.22089760488,25.5780740282685,25.1934121229944,25.4995519340539,25.3226158024428,24.9882966278766,237926.742540856,2.25801606748618,237929.000556924,15.6,82.2,6.7,27.,5.000000000000000E-002,9.54761377125094,9.54761377125094,76.6966489883692 
 07/01  01:00:00,23.1,19.3485392703465,71.,4.6,270.,11501.706246505,8174.33929424832,8174.33929424832,8174.33929424832,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1.,7.,1.,0.0,24.8958792983439,25.8893600900702,25.9818177296455,26.1772637474986,25.3316064591418,25.3064341527658,25.4890365624831,25.1584499732658,25.4032003750431,25.3658225168408,25.4655006040873,24.9704129176302,25.4111576413363,25.2581054260399,25.5985654016713,25.2261455498579,25.5188276722271,25.3596756894643,24.9943956239316,237926.742540856,2.26012915180617,237929.002670008,15.6,82.2,6.7,27.,5.000000000000000E-002,9.54761377125094,9.54761377125094,76.6966489883692 
 07/01  01:05:00,23.0666666666667,19.3298117353406,71.0833333333333,4.55833333333333,271.666666666667,11501.706246505,8174.33929424832,8174.33929424832,8174.33929424832,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1.,7.,1.08333333333333,0.0,24.8960148974729,25.9032730893776,25.9979388950209,26.1924993670525,25.3424422271955,25.3178750073947,25.5032523300239,25.185178829906,25.4159483051175,25.3941373563563,25.4817585061895,24.9985772878075,25.4259026894577,25.2876127854565,25.6136957499657,25.2517833330053,25.5331003662889,25.3888496745749,24.9955641755009,237926.742540856,2.26155862951095,237929.004099486,15.6,82.2,6.7,27.,5.000000000000000E-002,9.54761377125094,9.54761377125094,76.6966489883692 
 07/01  01:10:00,23.0333333333333,19.3110541391851,71.1666666666667,4.51666666666667,273.333333333333,11501.706246505,8174.33929424832,8174.33929424832,8174.33929424832,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1.,7.,1.16666666666667,0.0,24.89544025834,25.9152306774554,26.0121051381064,26.205583363549,25.3513047253842,25.32731790332,25.5137522593176,25.2067038849997,25.4251048040353,25.4169254455239,25.4940026573818,25.021503147028,25.4366633051113,25.3113332894526,25.6246502080699,25.272028108613,25.543305346175,25.4118764427381,24.9937831090048,237926.742540856,2.26068192133578,237929.003222778,15.6,82.2,6.7,27.,5.000000000000000E-002,9.54761377125094,9.54761377125094,76.6966489883692 
 07/01  01:15:00,23.,19.2922830522657,71.25,4.475,275.,11501.706246505,8174.33929424832,8174.33929424832,8174.33929424832,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1.,7.,1.25,0.0,24.894404647404,25.9257212425326,26.0248297140558,26.2170541089834,25.358580768305,25.3351531877874,25.5216588707103,25.2244955765865,25.4317406680137,25.4357291712679,25.5034128201024,25.0406727078332,25.4445728290284,25.3309223179133,25.6325393793848,25.2883851422849,25.5504573436574,25.4305032207874,24.9900694800695,237926.742540856,2.2586307537026,237929.00117161,15.6,82.2,6.7,27.,5.000000000000000E-002,9.54761377125094,9.54761377125094,76.6966489883692 
 07/01  01:20:00,22.9666666666667,19.2734754663502,71.3333333333333,4.43333333333333,276.666666666667,11501.706246505,8174.33929424832,8174.33929424832,8174.33929424832,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1.,7.,1.33333333333333,0.0,24.8930741010555,25.9350776435075,26.0364596330567,26.2272666457183,25.3645888436503,25.3417107940164,25.5276178432823,25.2393896683206,25.4364996136345,25.4514127905285,25.5107160463104,25.0569871044236,25.4503697627719,25.3473475378356,25.6380834306387,25.301777804053,25.5552832350107,25.4457167848264,24.9849885337571,237926.742540856,2.25710937781927,237928.999650234,15.6,82.2,6.7,27.,5.000000000000000E-002,9.54761377125094,9.54761377125094,76.6966489883692 
 07/01  01:25:00,22.9333333333333,19.2546425818059,71.4166666666667,4.39166666666667,278.333333333333,11501.706246505,8174.33929424832,8174.33929424832,8174.33929424832,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1.,7.,1.41666666666667,0.0,24.8915604200536,25.9435153502725,26.0472136583312,26.2364468139118,25.3695989813122,25.3472677241066,25.5320763561468,25.2520072014513,25.4398219886462,25.4646364583386,25.5164154131595,25.0711071966636,25.4545608831178,25.3613257681365,25.6417872348629,25.3128819913146,25.5583169853067,25.4582894000556,24.9789127803313,237926.742540856,2.25608723879078,237928.998628095,15.6,82.2,6.7,27.,5.000000000000000E-002,9.54761377125094,9.54761377125094,76.6966489883692 
 07/01  01:30:00,22.9,19.2357966727834,71.5,4.35,280.,11501.706246505,8174.33929424832,8174.33929424832,8174.33929424832,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1.,7.,1.5,0.0,24.8899371135822,25.9511921830644,26.0572501822428,26.2447604518491,25.3738098813348,25.3520315487738,25.5352948659826,25.2626906132467,25.4419773756139,25.4757567157258,25.5208118038677,25.08341030192,25.4574595418516,25.3732532239984,25.6439546970737,25.3220913119665,25.5599147819148,25.4686693739547,24.9720462608726,237926.742540856,2.25553642420068,237928.99807728,15.6,82.2,6.7,27.,5.000000000000000E-002,9.54761377125094,9.54761377125094,76.6966489883692 
 07/01  01:35:00,22.8666666666667,19.2169134529248,71.5833333333333,4.30833333333333,281.666666666667,11501.706246505,8174.33929424832,8174.33929424832,8174.33929424832,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1.,7.,1.58333333333333,0.0,24.8882524348954,25.958227276372,26.0666874269081,26.2523333468665,25.3773874688736,25.3561729185334,25.5377990175022,25.2717691011589,25.4431818506028,25.4851338853876,25.5232305237602,25.0942354325619,25.4592701700706,25.383498419118,25.6439350656146,25.3297530634918,25.5602358943547,25.4772660993253,24.9645589381554,237926.742540856,2.25543138161581,237928.997972238,15.6,82.2,6.7,27.,5.000000000000000E-002,9.54761377125094,9.54761377125094,76.6966489883692 
 07/01  01:40:00,22.8333333333333,19.1980159821936,71.6666666666667,4.26666666666667,283.333333333333,11501.706246505,8174.33929424832,8174.33929424832,8174.33929424832,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1.,7.,1.66666666666667,0.0,24.8865379270768,25.9647131624758,26.0756158945738,26.2592641182316,25.3804524738615,25.359814965494,25.5393677662709,25.2794131879225,25.4435667780106,25.4929525117168,25.5251606529151,25.1037654806347,25.4602775579316,25.3922465882578,25.6434313239451,25.336060670795,25.5597993380082,25.4843019793152,24.956539910556,237926.742540856,2.2557486722262,237928.998289529,15.6,82.2,6.7,27.,5.000000000000000E-002,9.54761377125094,9.54761377125094,76.6966489883692 
 07/01  01:45:00,22.8,19.179089456465,71.75,4.225,285.,11501.706246505,8174.33929424832,8174.33929424832,8174.33929424832,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1.,7.,1.75,0.0,24.8848140641738,25.9707231778979,26.0841065733511,26.2656313039443,25.383107292062,25.3630611973596,25.5400893250013,25.2858201464326,25.4432540423531,25.499444065218,25.5264555792778,25.1122007687375,25.4606298908479,25.3996811796444,25.6422897142743,25.3412196163122,25.5583497897697,25.4900220987899,24.948087597517,237926.742540856,2.2564667552967,237928.999007612,15.6,82.2,6.7,27.,5.000000000000000E-002,9.54761377125094,9.54761377125094,76.6966489883692 
 07/01  01:50:00,22.7666666666667,19.1601348242713,71.8333333333333,4.18333333333333,286.666666666667,11501.706246505,8174.33929424832,8174.33929424832,8174.33929424832,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1.,7.,1.83333333333333,0.0,24.8830939825848,25.9763166951596,26.0922165141102,26.2714996570136,25.3854244130211,25.3659851099622,25.5400811523143,25.2910650561262,25.4423143402437,25.5047190198251,25.5271503116418,25.119641863036,25.4604149147166,25.4060466856346,25.6405460307547,25.3453373538849,25.5563960359853,25.4945498177551,24.9392569735219,237926.742540856,2.25756579898973,237929.000106655,15.6,82.2,6.7,27.,5.000000000000000E-002,9.54761377125094,9.54761377125094,76.6966489883692 
 07/01  01:55:00,22.7333333333333,19.1411562313546,71.9166666666667,4.14166666666667,288.333333333333,11501.706246505,8174.33929424832,8174.33929424832,8174.33929424832,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1.,7.,1.91666666666667,0.0,24.8813859548027,25.9815425808321,26.0999922216253,26.2769228237917,25.3874673822876,25.368650209851,25.539452099613,25.295422287519,25.4408223167381,25.5089421557689,25.5272987020582,25.1262222715152,25.4597167744457,25.4115006103804,25.6381656754724,25.3485504269474,25.5536059974729,25.4980495634433,24.9301135028376,237926.742540856,2.25902751384057,237929.00156837,15.6,82.2,6.7,27.,5.000000000000000E-002,9.54761377125094,9.54761377125094,76.6966489883692 
 07/01  02:00:00,22.7,19.1221644098382,72.,4.1,290.,11501.706246505,8174.33929424832,8174.33929424832,8174.33929424832,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1.,7.,2.,0.0,24.8796950330777,25.9864416976356,26.1074722566683,26.2819464569739,25.3892800532587,25.3711003851345,25.5382584904062,25.2989360096123,25.4388130080783,25.5121869238129,25.5268866585226,25.1320036176485,25.458497703635,25.4161050200025,25.6354822508365,25.3509228352054,25.5504772591738,25.5005977486877,24.9206969360428,237926.742540856,2.26083500575837,237929.003375862,15.6,82.2,6.7,27.,5.000000000000000E-002,9.54761377125094,9.54761377125094,76.6966489883692 
